observed_at,time_step,pond_id,condition_label,condition_severity,record_provenance,site_id,strain_id,duration_days,depth_cm,nitrate_mg_l,ammonium_mg_l,phosphorus_mg_l,sensor_ph,water_temp_avg_c,water_temp_max_c,water_temp_min_c,conductivity_reported_ms_cm,do_mg_l,do_pct_sat,salinity_g_l,par_umol_m2_s,air_temp_c,relative_humidity_pct,global_light_w_m2,co2_ppm,wind_km_h,precipitation_cm,satellite_red,satellite_green,satellite_blue,satellite_RE1,latitude,longitude,dataset,category,image_path,image_source_id,image_condition_expected,image_provenance,association_provenance
2026-09-12T10:28:10+05:30,170,pond-02,heat_low_oxygen_critical,0.85478,synthetic_gradual_stream,CP,LRB-AZ-1201,12.01956,22.0,13.3731,0.2008,1.0904,9.2894,34.693,37.6922,32.893,50338.6,3.1568,41.038,35.0,704.701,36.893,48.066,542.077,1063.8,10.693,0.0338,0.149835,0.118713,0.090083,0.110083,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-170.jpg,pond_430,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:10+05:30,170,pond-03,nutrient_light_limited_critical,0.84783,synthetic_gradual_stream,FA,C046,12.01956,28.0,7.0543,0.2033,0.5228,8.8478,20.7609,23.7601,18.9609,47526.09,6.0043,78.056,25.0,121.945,22.9609,48.261,93.804,947.2,10.63,0.0338,0.149348,0.11913,0.090326,0.110326,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-170.jpg,pond_735,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:20+05:30,171,pond-01,stable,0.08302,synthetic_gradual_stream,ASU,KA32,12.019676,25.0,50.9036,0.4709,2.9952,8.2297,27.1533,30.1518,25.3533,48109.43,8.1007,105.309,32.0,623.516,29.3533,69.676,479.628,521.2,3.747,0.0447,0.095811,0.165019,0.117094,0.137094,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-171.jpg,pond_271,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:20+05:30,171,pond-02,heat_low_oxygen_critical,0.85935,synthetic_gradual_stream,CP,LRB-AZ-1201,12.019676,22.0,13.2039,0.1992,1.0813,9.2961,34.7342,37.7328,32.9342,50346.84,3.1298,40.687,35.0,706.663,36.9342,47.938,543.587,1067.5,10.734,0.0447,0.150155,0.118439,0.089923,0.109923,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-171.jpg,pond_061,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:20+05:30,171,pond-03,nutrient_light_limited_critical,0.85039,synthetic_gradual_stream,FA,C046,12.019676,28.0,6.9608,0.2024,0.5165,8.8504,20.7481,23.7466,18.9481,47530.7,5.9992,77.99,25.0,121.096,22.9481,48.189,93.151,949.4,10.654,0.0447,0.149527,0.118977,0.090236,0.110236,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-171.jpg,pond_736,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:30+05:30,172,pond-01,stable,0.08376,synthetic_gradual_stream,ASU,KA32,12.019792,25.0,50.8795,0.4707,2.994,8.2296,27.1413,30.1391,25.3413,48110.77,8.1011,105.315,32.0,623.244,29.3413,69.655,479.418,522.2,3.754,0.0554,0.095863,0.164974,0.117068,0.137068,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-172.jpg,pond_272,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:30+05:30,172,pond-02,heat_low_oxygen_critical,0.86387,synthetic_gradual_stream,CP,LRB-AZ-1201,12.019792,22.0,13.0366,0.1976,1.0723,9.3026,34.7749,37.7726,32.9749,50354.97,3.1031,40.341,35.0,708.602,36.9749,47.812,545.079,1071.3,10.775,0.0554,0.150471,0.118168,0.089764,0.109764,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-172.jpg,pond_062,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:30+05:30,172,pond-03,nutrient_light_limited_critical,0.85285,synthetic_gradual_stream,FA,C046,12.019792,28.0,6.8708,0.2015,0.5105,8.8529,20.7357,23.7335,18.9357,47535.14,5.9943,77.926,25.0,120.279,22.9357,48.12,92.522,951.4,10.676,0.0554,0.1497,0.118829,0.09015,0.11015,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-172.jpg,pond_737,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:40+05:30,173,pond-01,stable,0.0845,synthetic_gradual_stream,ASU,KA32,12.019907,25.0,50.8554,0.4704,2.9928,8.2294,27.1293,30.1261,25.3293,48112.11,8.1016,105.321,32.0,622.912,29.3293,69.634,479.163,523.1,3.761,0.0658,0.095915,0.16493,0.117042,0.137042,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-173.jpg,pond_273,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:40+05:30,173,pond-02,heat_low_oxygen_critical,0.86834,synthetic_gradual_stream,CP,LRB-AZ-1201,12.019907,22.0,12.8715,0.1961,1.0633,9.3091,34.8151,37.8118,33.0151,50363.01,3.0768,39.998,35.0,710.517,37.0151,47.687,546.552,1075.0,10.815,0.0658,0.150784,0.1179,0.089608,0.109608,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-173.jpg,pond_063,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:40+05:30,173,pond-03,nutrient_light_limited_critical,0.85522,synthetic_gradual_stream,FA,C046,12.019907,28.0,6.7844,0.2007,0.5047,8.8552,20.7239,23.7207,18.9239,47539.4,5.9896,77.864,25.0,119.494,22.9239,48.054,91.918,953.4,10.697,0.0658,0.149866,0.118687,0.090067,0.110067,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-173.jpg,pond_738,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:50+05:30,174,pond-01,stable,0.08524,synthetic_gradual_stream,ASU,KA32,12.020023,25.0,50.8313,0.4702,2.9916,8.2292,27.1173,30.113,25.3173,48113.43,8.1022,105.328,32.0,622.519,29.3173,69.613,478.861,524.1,3.767,0.0758,0.095967,0.164886,0.117017,0.137017,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-174.jpg,pond_274,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:50+05:30,174,pond-02,heat_low_oxygen_critical,0.87275,synthetic_gradual_stream,CP,LRB-AZ-1201,12.020023,22.0,12.7084,0.1945,1.0545,9.3155,34.8547,37.8503,33.0547,50370.94,3.0508,39.66,35.0,712.408,37.0547,47.563,548.006,1078.6,10.855,0.0758,0.151092,0.117635,0.089454,0.109454,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-174.jpg,pond_064,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:28:50+05:30,174,pond-03,nutrient_light_limited_critical,0.85749,synthetic_gradual_stream,FA,C046,12.020023,28.0,6.7016,0.1999,0.4991,8.8575,20.7125,23.7082,18.9125,47543.48,5.985,77.805,25.0,118.742,22.9125,47.99,91.34,955.3,10.717,0.0758,0.150024,0.118551,0.089988,0.109988,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-174.jpg,pond_739,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:00+05:30,175,pond-01,stable,0.08596,synthetic_gradual_stream,ASU,KA32,12.020139,25.0,50.8072,0.4699,2.9904,8.229,27.1054,30.0997,25.3054,48114.74,8.1029,105.337,32.0,622.067,29.3054,69.593,478.513,525.0,3.774,0.0854,0.096017,0.164842,0.116991,0.136991,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-175.jpg,pond_275,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:00+05:30,175,pond-02,heat_low_oxygen_critical,0.8771,synthetic_gradual_stream,CP,LRB-AZ-1201,12.020139,22.0,12.5474,0.193,1.0458,9.3218,34.8939,37.8881,33.0939,50378.77,3.0251,39.327,35.0,714.274,37.0939,47.441,549.442,1082.3,10.894,0.0854,0.151397,0.117374,0.089302,0.109302,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-175.jpg,pond_065,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:00+05:30,175,pond-03,nutrient_light_limited_critical,0.85966,synthetic_gradual_stream,FA,C046,12.020139,28.0,6.6225,0.1991,0.4938,8.8597,20.7017,23.696,18.9017,47547.38,5.9807,77.749,25.0,118.023,22.9017,47.93,90.787,957.2,10.737,0.0854,0.150176,0.118421,0.089912,0.109912,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-175.jpg,pond_740,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:10+05:30,176,pond-01,stable,0.08668,synthetic_gradual_stream,ASU,KA32,12.020255,25.0,50.7831,0.4697,2.9892,8.2287,27.0935,30.0863,25.2935,48116.03,8.1036,105.347,32.0,621.554,29.2935,69.573,478.119,526.0,3.78,0.0945,0.096068,0.164799,0.116966,0.136966,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-176.jpg,pond_276,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:10+05:30,176,pond-02,heat_low_oxygen_critical,0.88139,synthetic_gradual_stream,CP,LRB-AZ-1201,12.020255,22.0,12.3887,0.1915,1.0372,9.328,34.9325,37.9252,33.1325,50386.5,2.9998,38.998,35.0,716.115,37.1325,47.321,550.858,1085.8,10.932,0.0945,0.151697,0.117117,0.089151,0.109151,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-176.jpg,pond_071,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:10+05:30,176,pond-03,nutrient_light_limited_critical,0.86172,synthetic_gradual_stream,FA,C046,12.020255,28.0,6.5471,0.1984,0.4888,8.8617,20.6914,23.6841,18.8914,47551.1,5.9766,77.695,25.0,117.339,22.8914,47.872,90.261,959.0,10.756,0.0945,0.150321,0.118297,0.08984,0.10984,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-176.jpg,pond_741,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:20+05:30,177,pond-01,stable,0.08739,synthetic_gradual_stream,ASU,KA32,12.02037,25.0,50.759,0.4694,2.988,8.2284,27.0817,30.0728,25.2817,48117.3,8.1045,105.358,32.0,620.983,29.2817,69.553,477.679,526.9,3.787,0.103,0.096117,0.164757,0.116941,0.136941,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-177.jpg,pond_277,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:20+05:30,177,pond-02,heat_low_oxygen_critical,0.88562,synthetic_gradual_stream,CP,LRB-AZ-1201,12.02037,22.0,12.2321,0.19,1.0288,9.3341,34.9706,37.9616,33.1706,50394.11,2.9748,38.673,35.0,717.93,37.1706,47.203,552.254,1089.4,10.971,0.103,0.151993,0.116863,0.089003,0.109003,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-177.jpg,pond_080,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:20+05:30,177,pond-03,nutrient_light_limited_critical,0.86369,synthetic_gradual_stream,FA,C046,12.02037,28.0,6.4755,0.1977,0.484,8.8637,20.6816,23.6726,18.8816,47554.63,5.9726,77.644,25.0,116.688,22.8816,47.817,89.76,960.7,10.773,0.103,0.150458,0.118179,0.089771,0.109771,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-177.jpg,pond_742,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:30+05:30,178,pond-01,stable,0.08809,synthetic_gradual_stream,ASU,KA32,12.020486,25.0,50.7349,0.4692,2.9867,8.2281,27.0701,30.0593,25.2701,48118.56,8.1054,105.37,32.0,620.351,29.2701,69.534,477.193,527.8,3.793,0.111,0.096166,0.164715,0.116917,0.136917,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-178.jpg,pond_278,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:30+05:30,178,pond-02,heat_low_oxygen_critical,0.88979,synthetic_gradual_stream,CP,LRB-AZ-1201,12.020486,22.0,12.0778,0.1886,1.0204,9.3402,35.0081,37.9973,33.2081,50401.62,2.9502,38.353,35.0,719.72,37.2081,47.086,553.631,1092.8,11.008,0.111,0.152285,0.116613,0.088857,0.108857,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-178.jpg,pond_086,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:30+05:30,178,pond-03,nutrient_light_limited_critical,0.86554,synthetic_gradual_stream,FA,C046,12.020486,28.0,6.4077,0.1971,0.4794,8.8655,20.6723,23.6615,18.8723,47557.98,5.9689,77.596,25.0,116.072,22.8723,47.765,89.286,962.4,10.79,0.111,0.150588,0.118067,0.089706,0.109706,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-178.jpg,pond_743,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:40+05:30,179,pond-01,stable,0.08877,synthetic_gradual_stream,ASU,KA32,12.020602,25.0,50.7108,0.4689,2.9855,8.2277,27.0586,30.0458,25.2586,48119.79,8.1064,105.383,32.0,619.661,29.2586,69.514,476.662,528.7,3.799,0.1183,0.096214,0.164674,0.116893,0.136893,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-179.jpg,pond_279,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:40+05:30,179,pond-02,heat_low_oxygen_critical,0.8939,synthetic_gradual_stream,CP,LRB-AZ-1201,12.020602,22.0,11.9257,0.1871,1.0122,9.3462,35.0451,38.0323,33.2451,50409.02,2.926,38.038,35.0,721.483,37.2451,46.971,554.987,1096.3,11.045,0.1183,0.152573,0.116366,0.088714,0.108714,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-179.jpg,pond_087,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:40+05:30,179,pond-03,nutrient_light_limited_critical,0.8673,synthetic_gradual_stream,FA,C046,12.020602,28.0,6.3437,0.1964,0.4751,8.8673,20.6635,23.6507,18.8635,47561.13,5.9654,77.55,25.0,115.491,22.8635,47.716,88.84,964.0,10.806,0.1183,0.150711,0.117962,0.089645,0.109645,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-179.jpg,pond_744,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:50+05:30,180,pond-01,stable,0.08945,synthetic_gradual_stream,ASU,KA32,12.020718,25.0,50.6867,0.4687,2.9843,8.2273,27.0474,30.0323,25.2474,48121.01,8.1075,105.398,32.0,618.911,29.2474,69.495,476.085,529.6,3.805,0.1249,0.096261,0.164633,0.116869,0.136869,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-180.jpg,pond_280,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:50+05:30,180,pond-02,heat_low_oxygen_critical,0.89795,synthetic_gradual_stream,CP,LRB-AZ-1201,12.020718,22.0,11.776,0.1857,1.0041,9.352,35.0815,38.0665,33.2815,50416.3,2.9021,37.728,35.0,723.219,37.2815,46.858,556.322,1099.7,11.082,0.1249,0.152856,0.116123,0.088572,0.108572,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-180.jpg,pond_088,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:29:50+05:30,180,pond-03,nutrient_light_limited_critical,0.86894,synthetic_gradual_stream,FA,C046,12.020718,28.0,6.2837,0.1959,0.4711,8.8689,20.6553,23.6402,18.8553,47564.09,5.9621,77.508,25.0,114.946,22.8553,47.67,88.42,965.6,10.82,0.1249,0.150826,0.117864,0.089587,0.109587,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-180.jpg,pond_765,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:00+05:30,181,pond-01,stable,0.09011,synthetic_gradual_stream,ASU,KA32,12.020833,25.0,50.6627,0.4685,2.9831,8.2269,27.0363,30.0189,25.2363,48122.2,8.1087,105.413,32.0,618.103,29.2363,69.477,475.464,530.4,3.811,0.1308,0.096308,0.164593,0.116846,0.136846,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-181.jpg,pond_281,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:00+05:30,181,pond-02,heat_low_oxygen_critical,0.90193,synthetic_gradual_stream,CP,LRB-AZ-1201,12.020833,22.0,11.6286,0.1843,0.9961,9.3578,35.1174,38.0999,33.3174,50423.47,2.8786,37.422,35.0,724.928,37.3174,46.746,557.637,1103.0,11.117,0.1308,0.153135,0.115884,0.088432,0.108432,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-181.jpg,pond_089,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:00+05:30,181,pond-03,nutrient_light_limited_critical,0.87048,synthetic_gradual_stream,FA,C046,12.020833,28.0,6.2276,0.1953,0.4673,8.8705,20.6476,23.6302,18.8476,47566.86,5.959,77.468,25.0,114.437,22.8476,47.627,88.028,967.0,10.834,0.1308,0.150933,0.117771,0.089533,0.109533,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-181.jpg,pond_766,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:10+05:30,182,pond-01,stable,0.09075,synthetic_gradual_stream,ASU,KA32,12.020949,25.0,50.6386,0.4682,2.9819,8.2264,27.0255,30.0055,25.2255,48123.36,8.11,105.43,32.0,617.236,29.2255,69.459,474.797,531.3,3.817,0.136,0.096353,0.164555,0.116824,0.136824,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-182.jpg,pond_282,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:10+05:30,182,pond-02,heat_low_oxygen_critical,0.90585,synthetic_gradual_stream,CP,LRB-AZ-1201,12.020949,22.0,11.4836,0.183,0.9883,9.3635,35.1526,38.1326,33.3526,50430.53,2.8555,37.121,35.0,726.609,37.3526,46.636,558.93,1106.4,11.153,0.136,0.153409,0.115649,0.088295,0.108295,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-182.jpg,pond_090,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:10+05:30,182,pond-03,nutrient_light_limited_critical,0.8719,synthetic_gradual_stream,FA,C046,12.020949,28.0,6.1755,0.1948,0.4638,8.8719,20.6405,23.6205,18.8405,47569.43,5.9562,77.43,25.0,113.964,22.8405,47.587,87.664,968.4,10.847,0.136,0.151033,0.117686,0.089483,0.109483,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-182.jpg,pond_767,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:20+05:30,183,pond-01,stable,0.09139,synthetic_gradual_stream,ASU,KA32,12.021065,25.0,50.6145,0.468,2.9807,8.2259,27.015,29.9922,25.215,48124.49,8.1114,105.448,32.0,616.311,29.215,69.441,474.086,532.1,3.822,0.1404,0.096397,0.164517,0.116802,0.136802,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-183.jpg,pond_283,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:20+05:30,183,pond-02,heat_low_oxygen_critical,0.9097,synthetic_gradual_stream,CP,LRB-AZ-1201,12.021065,22.0,11.341,0.1816,0.9806,9.3691,35.1873,38.1646,33.3873,50437.46,2.8328,36.826,35.0,728.262,37.3873,46.528,560.202,1109.6,11.187,0.1404,0.153679,0.115418,0.08816,0.10816,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-183.jpg,pond_095,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:20+05:30,183,pond-03,nutrient_light_limited_critical,0.87322,synthetic_gradual_stream,FA,C046,12.021065,28.0,6.1275,0.1944,0.4606,8.8732,20.6339,23.6112,18.8339,47571.8,5.9536,77.396,25.0,113.528,22.8339,47.55,87.329,969.8,10.859,0.1404,0.151125,0.117607,0.089437,0.109437,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-183.jpg,pond_768,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:30+05:30,184,pond-01,stable,0.092,synthetic_gradual_stream,ASU,KA32,12.021181,25.0,50.5904,0.4678,2.9795,8.2254,27.0048,29.9791,25.2048,48125.6,8.1128,105.467,32.0,615.329,29.2048,69.424,473.33,532.9,3.828,0.144,0.09644,0.16448,0.11678,0.13678,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-184.jpg,pond_284,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:30+05:30,184,pond-02,heat_low_oxygen_critical,0.91349,synthetic_gradual_stream,CP,LRB-AZ-1201,12.021181,22.0,11.2009,0.1803,0.973,9.3746,35.2214,38.1958,33.4214,50444.28,2.8104,36.535,35.0,729.887,37.4214,46.422,561.452,1112.8,11.221,0.144,0.153944,0.115191,0.088028,0.108028,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-184.jpg,pond_096,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:30+05:30,184,pond-03,nutrient_light_limited_critical,0.87442,synthetic_gradual_stream,FA,C046,12.021181,28.0,6.0836,0.194,0.4577,8.8744,20.6279,23.6022,18.8279,47573.96,5.9512,77.365,25.0,113.129,22.8279,47.516,87.022,971.0,10.87,0.144,0.15121,0.117535,0.089395,0.109395,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-184.jpg,pond_769,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:40+05:30,185,pond-01,stable,0.0926,synthetic_gradual_stream,ASU,KA32,12.021296,25.0,50.5663,0.4676,2.9783,8.2248,26.9949,29.9662,25.1949,48126.67,8.1144,105.487,32.0,614.289,29.1949,69.407,472.53,533.7,3.833,0.1468,0.096482,0.164444,0.116759,0.136759,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-185.jpg,pond_285,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:40+05:30,185,pond-02,heat_low_oxygen_critical,0.91721,synthetic_gradual_stream,CP,LRB-AZ-1201,12.021296,22.0,11.0632,0.179,0.9656,9.38,35.2549,38.2262,33.4549,50450.98,2.7885,36.25,35.0,731.483,37.4549,46.318,562.679,1116.0,11.255,0.1468,0.154205,0.114967,0.087898,0.107898,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-185.jpg,pond_097,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:40+05:30,185,pond-03,nutrient_light_limited_critical,0.87551,synthetic_gradual_stream,FA,C046,12.021296,28.0,6.0438,0.1936,0.455,8.8755,20.6224,23.5937,18.8224,47575.92,5.949,77.337,25.0,112.767,22.8224,47.486,86.744,972.2,10.88,0.1468,0.151286,0.117469,0.089357,0.109357,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-185.jpg,pond_770,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:50+05:30,186,pond-01,stable,0.09318,synthetic_gradual_stream,ASU,KA32,12.021412,25.0,50.5422,0.4674,2.9771,8.2242,26.9854,29.9534,25.1854,48127.72,8.116,105.508,32.0,613.192,29.1854,69.391,471.686,534.5,3.839,0.1487,0.096522,0.164409,0.116739,0.136739,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-186.jpg,pond_286,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:50+05:30,186,pond-02,heat_low_oxygen_critical,0.92086,synthetic_gradual_stream,CP,LRB-AZ-1201,12.021412,22.0,10.9281,0.1777,0.9583,9.3852,35.2878,38.2558,33.4878,50457.55,2.7669,35.97,35.0,733.05,37.4878,46.216,563.884,1119.1,11.288,0.1487,0.15446,0.114748,0.08777,0.10777,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-186.jpg,pond_098,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:30:50+05:30,186,pond-03,nutrient_light_limited_critical,0.87649,synthetic_gradual_stream,FA,C046,12.021412,28.0,6.0082,0.1932,0.4526,8.8765,20.6176,23.5856,18.8176,47577.68,5.947,77.311,25.0,112.444,22.8176,47.458,86.496,973.4,10.888,0.1487,0.151354,0.117411,0.089323,0.109323,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-186.jpg,pond_771,LOW_TEMP;HIGH_PH,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:31:00+05:30,187,pond-01,stable,0.09374,synthetic_gradual_stream,ASU,KA32,12.021528,25.0,50.5181,0.4672,2.9759,8.2236,26.9762,29.9408,25.1762,48128.72,8.1177,105.53,32.0,612.038,29.1762,69.375,470.798,535.2,3.844,0.1498,0.096561,0.164376,0.116719,0.136719,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-187.jpg,pond_287,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:31:00+05:30,187,pond-02,heat_low_oxygen_critical,0.92444,synthetic_gradual_stream,CP,LRB-AZ-1201,12.021528,22.0,10.7956,0.1764,0.9511,9.3904,35.32,38.2846,33.52,50464.0,2.7458,35.695,35.0,734.587,37.52,46.116,565.067,1122.2,11.32,0.1498,0.154711,0.114533,0.087644,0.107644,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-187.jpg,pond_099,HIGH_PH; HIGH_TEMP,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
